BondID,ISIN,Issuer,Sector,CreditRating,Currency,FaceValue,CouponRate,CouponFrequency,BondType,IssueDate,MaturityDate,ValuationDate,YearsToMaturity,OriginalMaturityYears,YieldToMaturity,CleanPrice,AccruedInterest,DirtyPrice,MacaulayDuration,ModifiedDuration,Convexity,DV01_Per100Face,EffectiveDuration,EffectiveConvexity,SpreadOverBenchmark_bps,OAS_bps,ZSpread_bps,KeyRateBucket,Quantity,MarketValue_LocalCcy,MarketValue_INR,PortfolioWeight,IsCallable,CallDate,IsPutable,IsFloatingRate,BenchmarkIndex,PriceChange_Up50bps,PriceChange_Dn50bps,PriceChange_Up100bps,PriceChange_Dn100bps,PriceChange_Up200bps,PriceChange_Dn200bps,Recalc_CleanPrice,Recalc_MacaulayDuration,Recalc_ModifiedDuration,Recalc_Convexity,Recalc_DV01
ZTFI-0222,IN1777392603,US Treasury,Government,SOV,USD,100,0.0213,2,Fixed,2015-10-02,2035-09-27,2024-10-31,10.9049,20,0.0393,84.6358,0.0209,84.9405,9.3495,9.1693,95.1046,0.0776,9.1693,95.1046,0,0,-4,10-15Y,1000,846.36,70671.06,0.002204,False,,False,False,USD_BENCH,3.9809,-3.7796,8.163,-7.358,17.1309,-13.9112,84.63578974139011,9.349504825052298,9.169327538912665,380.41826134106896,0.07760532776533503
ZTFI-0223,IN2428699041,US Treasury,Government,SOV,USD,100,0.0265,2,Fixed,2009-12-13,2030-12-08,2024-10-31,6.1027,21,0.0467,89.5354,0.1453,89.8075,5.5573,5.4305,33.6114,0.0486,5.4305,33.6114,0,0,-1,5-7Y,100,89.54,7476.59,0.000233,False,,False,False,USD_BENCH,2.4687,-2.3935,5.0127,-4.7117,10.3263,-9.1226,89.53538929693049,5.557286853173758,5.430485027775207,134.44563022169956,0.04862205910330055
ZTFI-0224,IN9298425799,US Treasury,Government,SOV,USD,100,0.0221,2,Fixed,2019-04-30,2033-04-26,2024-10-31,8.4846,14,0.0391,88.4177,0.2888,88.9201,7.3264,7.1859,58.1545,0.0635,7.1859,58.1545,0,0,8,7-10Y,100,88.42,7383.07,0.00023,False,,False,False,USD_BENCH,3.2411,-3.1125,6.6107,-6.0965,13.7356,-11.6788,88.41770076964956,7.326422364496245,7.185937290467604,232.618018062828,0.06353640530980309
ZTFI-0225,IN2912799088,US Treasury,Government,SOV,USD,100,0.0426,2,Fixed,2022-11-21,2026-11-20,2024-10-31,2.0534,4,0.0393,100.6288,0.5743,100.6301,1.9385,1.9011,4.6123,0.0191,1.9011,4.6123,0,0,8,2-3Y,1000,1006.29,84025.21,0.002621,False,,False,False,USD_BENCH,0.9623,-0.9507,1.9363,-1.8898,3.9189,-3.7333,100.62880922565353,1.9385192918342729,1.9011614689690315,18.44939548589426,0.019131161476804787
ZTFI-0226,IN8650863765,US Treasury,Government,SOV,USD,100,0.0377,2,Fixed,2011-03-07,2036-02-29,2024-10-31,11.3292,25,0.0464,92.5706,0.0921,92.6968,9.0143,8.8099,92.2834,0.0816,8.8099,92.2834,0,0,10,10-15Y,1000,925.71,77296.79,0.002411,False,,False,False,USD_BENCH,4.1845,-3.9709,8.5825,-7.7282,18.0193,-14.6022,92.57060350143412,9.01431933438929,8.809928982006733,369.133467364875,0.08155404426691384
ZTFI-0227,IN3149864300,US Treasury,Government,SOV,USD,100,0.0373,2,Fixed,2022-04-04,2027-04-03,2024-10-31,2.4203,5,0.0418,99.1451,0.6413,99.4397,1.9455,1.9057,4.6233,0.0189,1.9057,4.6233,0,0,6,2-3Y,100,99.15,8279.02,0.000258,False,,False,False,USD_BENCH,0.9504,-0.939,1.9123,-1.8665,3.8705,-3.6871,99.1451289175301,1.945473433589534,1.9056454438138253,18.493135160595035,0.018893546319802557
ZTFI-0228,IN1269448695,US Treasury,Government,SOV,USD,100,0.0384,2,Fixed,2018-07-29,2041-07-23,2024-10-31,16.7255,23,0.04,98.0809,0.7524,98.5441,12.3247,12.083,180.8645,0.1185,12.083,180.8645,0,0,6,15-20Y,1000,980.81,81897.63,0.002555,False,,False,False,USD_BENCH,6.1473,-5.7038,12.7381,-10.9641,27.2501,-20.1544,98.08091491575601,12.324672630812533,12.08301238314954,723.4578840185925,0.11851129094777163
ZTFI-0229,IN8874495621,US Treasury,Government,SOV,USD,100,0.0424,2,Fixed,2012-12-26,2028-12-22,2024-10-31,4.1424,16,0.0475,98.1618,0.2273,98.5864,3.718,3.6317,15.5693,0.0356,3.6317,15.5693,0,0,5,3-5Y,50,49.08,4098.18,0.000128,False,,False,False,USD_BENCH,1.8016,-1.7634,3.6414,-3.4885,7.4355,-6.8242,98.16183090095544,3.717969826340082,3.6317165580855506,62.27722568167651,0.03564959466549937
ZTFI-0230,IN8902601279,US Treasury,Government,SOV,USD,100,0.0331,2,Fixed,2023-07-19,2027-07-18,2024-10-31,2.7105,4,0.0417,97.9782,0.0312,98.2962,2.4189,2.3695,6.8864,0.0232,2.3695,6.8864,0,0,7,2-3Y,1000,979.78,81811.63,0.002552,False,,False,False,USD_BENCH,1.1692,-1.1524,2.3553,-2.2879,4.7781,-4.5082,97.97820285706686,2.418939971844661,2.3695351636818938,27.54573231243641,0.023216279694417773
ZTFI-0231,IN9849027703,US Treasury,Government,SOV,USD,100,0.0455,2,Fixed,2016-10-29,2043-10-23,2024-10-31,18.976,27,0.0399,107.2774,0.6819,107.8641,12.9242,12.6714,205.8172,0.1359,12.6714,205.8172,0,0,2,15-20Y,5000,5363.87,447883.15,0.01397,False,,False,False,USD_BENCH,7.0728,-6.5208,14.6975,-12.4896,31.603,-22.7712,107.2774253977933,12.924244277630564,12.671448872621761,823.2689030755876,0.13593604111146332
ZTFI-0232,IN9205302146,US Treasury,Government,SOV,USD,100,0.0306,2,Fixed,2019-01-25,2033-01-21,2024-10-31,8.2245,14,0.04,93.6185,0.5637,93.671,7.1213,6.9817,55.8955,0.0654,6.9817,55.8955,0,0,-3,7-10Y,50,46.81,3908.64,0.000122,False,,False,False,USD_BENCH,3.3335,-3.2027,6.7978,-6.2745,14.1189,-12.0258,93.6184766222845,7.121266719229432,6.981634038460228,223.58190486080892,0.06536099430149345
ZTFI-0233,IN8489554393,US Treasury,Government,SOV,USD,100,0.0336,2,Fixed,2016-11-12,2030-11-09,2024-10-31,6.0233,14,0.0406,96.3054,0.4252,96.7746,5.4716,5.3627,33.1006,0.0516,5.3627,33.1006,0,0,4,5-7Y,500,481.53,40207.75,0.001254,False,,False,False,USD_BENCH,2.6221,-2.5424,5.324,-5.0052,10.9667,-9.6916,96.30544088758171,5.471581088265431,5.36271791459907,132.4023647908278,0.05164589131211963
ZTFI-0234,IN5184894769,US Treasury,Government,SOV,USD,100,0.0345,2,Fixed,2018-04-12,2027-04-10,2024-10-31,2.4394,9,0.0476,97.5288,0.5879,98.3021,1.949,1.9037,4.6083,0.0186,1.9037,4.6083,0,0,-5,2-3Y,500,487.64,40717.94,0.00127,False,,False,False,USD_BENCH,0.9339,-0.9227,1.8791,-1.8342,3.8032,-3.6234,97.52876733154477,1.9489707827494678,1.9036635893235667,18.43308080354306,0.018566196328067153
ZTFI-0235,IN7141633565,US Treasury,Government,SOV,USD,100,0.0355,2,Fixed,2023-08-20,2025-08-19,2024-10-31,0.7995,2,0.0406,99.7501,0.0825,100.348,0.5,0.4901,0.4803,0.0049,0.4901,0.4803,0,0,5,0-1Y,200,199.5,16658.25,0.00052,False,,False,False,USD_BENCH,0.245,-0.2438,0.4913,-0.4865,0.9873,-0.9682,99.75007350779184,0.5,0.49005194550622366,1.9212072743554784,0.004888271758688221
ZTFI-0236,IN1827553942,US Treasury,Government,SOV,USD,100,0.0484,2,Fixed,2010-11-09,2033-11-03,2024-10-31,9.0075,23,0.0399,106.3744,0.2416,107.2643,7.4593,7.3134,63.6697,0.0778,7.3134,63.6697,0,0,3,7-10Y,2000,2127.49,177645.41,0.005541,False,,False,False,USD_BENCH,3.9745,-3.8051,8.1182,-7.4409,16.9137,-14.2046,106.37441521621822,7.459309918405939,7.313407439978371,254.6789879815528,0.07779594396656388
ZTFI-0237,IN3333952111,US Treasury,Government,SOV,USD,100,0.0403,2,Fixed,2017-03-13,2040-03-07,2024-10-31,15.3484,23,0.0381,102.4961,0.5455,102.5387,11.4521,11.238,154.7751,0.1152,11.238,154.7751,0,0,10,15-20Y,5000,5124.81,427921.64,0.013348,False,,False,False,USD_BENCH,5.9576,-5.561,12.3117,-10.7253,26.2098,-19.8643,102.49609739119774,11.452078576009185,11.237994775535238,619.100579100985,0.1151850606995031
ZTFI-0238,IN5957947284,US Treasury,Government,SOV,USD,100,0.0319,2,Fixed,2015-12-24,2041-12-17,2024-10-31,17.128,26,0.0385,91.8219,0.3375,92.5713,13.0563,12.8097,199.9431,0.1176,12.8097,199.9431,0,0,-4,15-20Y,5000,4591.1,383356.85,0.011958,False,,False,False,USD_BENCH,6.1105,-5.6516,12.6801,-10.8442,27.1961,-19.8524,91.8219039814811,13.056275225446786,12.809688717632364,799.7724824357937,0.11762100074631007
ZTFI-0239,IN8562718750,US Treasury,Government,SOV,USD,100,0.0204,2,Fixed,2021-09-06,2029-09-04,2024-10-31,4.8433,8,0.039,92.391,0.3125,92.5234,4.3135,4.231,20.4582,0.0391,4.231,20.4582,0,0,3,3-5Y,200,184.78,15429.13,0.000481,False,,False,False,USD_BENCH,1.9782,-1.9309,4.0036,-3.8146,8.1962,-7.4401,92.39097357154614,4.3135345675935195,4.231029492489965,81.83269414437937,0.039090893402107266
ZTFI-0240,IN3479552763,US Treasury,Government,SOV,USD,100,0.0326,2,Fixed,2018-12-10,2044-12-03,2024-10-31,20.0903,26,0.0465,82.028,0.3673,82.4937,14.2139,13.8909,245.6773,0.1139,13.8909,245.6773,0,0,2,20Y+,200,164.06,13699.01,0.000427,False,,False,False,USD_BENCH,5.9491,-5.4453,12.402,-10.3868,26.8193,-18.7584,82.02795119692058,14.213948828093475,13.890983462588297,982.7092206207238,0.11394489135464236
ZTFI-0241,IN1438663227,US Treasury,Government,SOV,USD,100,0.0442,2,Fixed,2021-10-22,2028-10-20,2024-10-31,3.9699,7,0.0393,101.5878,0.6969,102.1779,3.283,3.2197,12.3571,0.0327,3.2197,12.3571,0,0,5,3-5Y,5000,5079.39,424129.07,0.013229,False,,False,False,USD_BENCH,1.6511,-1.6197,3.3336,-3.2081,6.7927,-6.2906,101.58777326984871,3.283037092038989,3.219768638296464,49.428439208907555,0.03270891264086307
ZTFI-0242,IN7448906120,US Treasury,Government,SOV,USD,100,0.0265,2,Fixed,2020-01-19,2030-01-16,2024-10-31,5.2101,10,0.0443,92.0947,0.4933,92.2668,4.7009,4.599,24.237,0.0424,4.599,24.237,0,0,6,5-7Y,500,460.47,38449.25,0.001199,False,,False,False,USD_BENCH,2.1456,-2.0898,4.347,-4.1238,8.9173,-8.0245,92.0946877221312,4.700923977360595,4.599054911080169,96.94790823011564,0.04235485258528621
ZTFI-0243,IN8845061593,US Treasury,Government,SOV,USD,100,0.0373,2,Fixed,2014-12-05,2036-11-29,2024-10-31,12.0794,22,0.0397,97.7265,0.2654,98.0296,9.7514,9.5616,108.8137,0.0934,9.5616,108.8137,0,0,10,10-15Y,5000,4886.32,408007.72,0.012727,False,,False,False,USD_BENCH,4.805,-4.5392,9.8759,-8.8125,20.8152,-16.5616,97.72646753377727,9.751363483030607,9.561566390185426,435.2547402300263,0.0934418107402512
ZTFI-0244,IN7169472256,US Treasury,Government,SOV,USD,100,0.0389,2,Fixed,2018-06-21,2038-06-16,2024-10-31,13.6235,20,0.0471,91.8767,0.1575,92.0986,10.4795,10.2384,127.833,0.0941,10.2384,127.833,0,0,5,10-15Y,50,45.94,3835.99,0.00012,False,,False,False,USD_BENCH,4.8502,-4.5565,9.9939,-8.8195,21.1624,-16.4644,91.87665210497241,10.479450050057077,10.238337208790071,511.3319639996818,0.09406641458653996
ZTFI-0245,IN4496475987,US Treasury,Government,SOV,USD,100,0.0324,2,Fixed,2019-03-19,2026-03-17,2024-10-31,1.3744,7,0.0393,99.3298,0.5362,100.0916,0.992,0.9729,1.4274,0.0097,0.9729,1.4274,0,0,-3,1-2Y,100,99.33,8294.06,0.000259,False,,False,False,USD_BENCH,0.485,-0.4814,0.9735,-0.9593,1.9611,-1.9044,99.32981768735691,0.9920024998491118,0.9728853036327287,5.7094346748798666,0.009663651984054783
ZTFI-0246,IN3261117800,US Treasury,Government,SOV,USD,100,0.0431,2,Fixed,2013-04-01,2031-03-28,2024-10-31,6.4038,18,0.0388,102.2821,0.666,102.3729,5.3594,5.2574,32.2294,0.0538,5.2574,32.2294,0,0,7,5-7Y,200,204.56,17080.76,0.000533,False,,False,False,USD_BENCH,2.7299,-2.6475,5.5422,-5.2126,11.4141,-10.0955,102.2820992201145,5.359417975878605,5.257423951224843,128.91774868045835,0.05377403582213858
ZTFI-0247,IN4334722820,US Treasury,Government,SOV,USD,100,0.0211,2,Fixed,2014-01-07,2027-01-04,2024-10-31,2.1766,13,0.0413,96.1603,0.2464,96.6197,1.9682,1.9284,4.6981,0.0185,1.9284,4.6981,0,0,3,2-3Y,500,480.8,40146.8,0.001252,False,,False,False,USD_BENCH,0.9328,-0.9215,1.8769,-1.8318,3.7991,-3.6184,96.16025256910697,1.9681848756820275,1.9283641558634472,18.79237868274813,0.018543198427304185
ZTFI-0248,IN8728299796,US Treasury,Government,SOV,USD,100,0.0357,2,Fixed,2016-08-07,2038-08-02,2024-10-31,13.7522,22,0.0471,88.7066,0.4817,89.4248,10.6289,10.3843,130.4334,0.0921,10.3843,130.4334,0,0,9,10-15Y,500,443.53,37034.75,0.001155,False,,False,False,USD_BENCH,4.7504,-4.4612,9.7901,-8.633,20.7372,-16.1091,88.70656512154696,10.628862210366455,10.384311670525578,521.7335054403995,0.09211566194439173
ZTFI-0249,IN4564240082,US Treasury,Government,SOV,USD,100,0.0303,2,Fixed,2016-07-31,2033-07-27,2024-10-31,8.7365,17,0.0449,89.7775,0.7173,90.1389,7.492,7.3275,61.7628,0.0658,7.3275,61.7628,0,0,-5,7-10Y,500,448.89,37482.32,0.001169,False,,False,False,USD_BENCH,3.3585,-3.2199,6.8557,-6.3012,14.2659,-12.0479,89.77745896648963,7.491953454820423,7.3274521539639315,247.05120211738017,0.06578400350814129
ZTFI-0250,IN6493085368,US Treasury,Government,SOV,USD,100,0.0331,2,Fixed,2023-01-11,2032-01-09,2024-10-31,7.1896,9,0.0454,92.6942,0.6855,92.8767,6.2721,6.1329,43.3119,0.0568,6.1329,43.3119,0,0,-3,7-10Y,500,463.47,38699.75,0.001207,False,,False,False,USD_BENCH,2.8926,-2.7922,5.8856,-5.4841,12.1726,-10.5667,92.69420293395561,6.2720616607050825,6.132846055250888,173.24777374194213,0.056847927680813495
ZTFI-0251,IN6389448463,UK Gilt,Government,SOV,GBP,100,0.0399,2,Fixed,2023-07-08,2030-07-06,2024-10-31,5.6783,7,0.0409,99.5119,0.6162,99.7834,4.9909,4.8909,27.809,0.0487,4.8909,27.809,0,0,10,5-7Y,500,497.56,52343.31,0.001633,False,,False,False,GBP_BENCH,2.4681,-2.3989,5.0054,-4.7287,10.2875,-9.1806,99.5119078477573,4.9909476553483,4.890928174186192,111.23612657262952,0.048670559375961625
ZTFI-0252,IN3502080214,UK Gilt,Government,SOV,GBP,100,0.0194,2,Fixed,2017-12-25,2041-12-19,2024-10-31,17.1335,24,0.0401,74.6633,0.0731,74.9027,14.0747,13.798,221.9747,0.103,13.798,221.9747,0,0,5,15-20Y,50,37.33,3927.12,0.000122,False,,False,False,GBP_BENCH,5.3582,-4.9439,11.1307,-9.4734,23.9188,-17.2894,74.66334698868481,14.074669133998636,13.798018855937098,887.8988192815833,0.10302062695972472
ZTFI-0253,IN6475705120,UK Gilt,Government,SOV,GBP,100,0.0193,2,Fixed,2023-05-29,2037-05-25,2024-10-31,12.564,14,0.0438,76.6088,0.4322,76.7295,10.922,10.6879,129.9414,0.0819,10.6879,129.9414,0,0,7,10-15Y,100,76.61,8059.37,0.000251,False,,False,False,GBP_BENCH,4.2184,-3.9695,8.6856,-7.6901,18.3667,-14.3848,76.60875602227776,10.922010470504372,10.687944486255379,519.7656087912342,0.08187901315271871
ZTFI-0254,IN0136730371,UK Gilt,Government,SOV,GBP,100,0.0282,2,Fixed,2021-01-10,2029-01-08,2024-10-31,4.1889,8,0.0455,93.7379,0.66,93.8497,3.803,3.7184,16.0844,0.0349,3.7184,16.0844,0,0,-4,3-5Y,200,187.48,19722.9,0.000615,False,,False,False,GBP_BENCH,1.7616,-1.7239,3.5609,-3.4102,7.2726,-6.6696,93.73789819483886,3.8030070782164183,3.718413178407644,64.33778662098393,0.0348556235963923
ZTFI-0255,IN8814743503,UK Gilt,Government,SOV,GBP,100,0.0441,2,Fixed,2019-04-11,2028-04-08,2024-10-31,3.436,9,0.0426,100.4183,0.8758,101.0629,2.8432,2.7839,9.3673,0.028,2.7839,9.3673,0,0,7,3-5Y,100,100.42,10564.18,0.00033,False,,False,False,GBP_BENCH,1.4095,-1.386,2.8426,-2.7485,5.7792,-5.403,100.41827042072858,2.8431629682389685,2.783866609457523,37.469383786074566,0.027955107000374232
ZTFI-0256,IN3009792513,UK Gilt,Government,SOV,GBP,100,0.0155,2,Fixed,2022-04-12,2026-04-11,2024-10-31,1.4428,4,0.0427,97.3647,0.2422,97.3879,0.9961,0.9753,1.4305,0.0095,0.9753,1.4305,0,0,-1,1-2Y,5000,4868.23,512137.8,0.015975,False,,False,False,GBP_BENCH,0.4765,-0.4731,0.9566,-0.9426,1.9271,-1.8713,97.36469284769774,0.9961033121671202,0.9752810615040096,5.7218934780349775,0.009495794099351449
ZTFI-0257,IN8127358573,UK Gilt,Government,SOV,GBP,100,0.0107,2,Fixed,2019-09-06,2033-09-02,2024-10-31,8.8378,14,0.0411,78.3759,0.1298,78.4929,8.0879,7.925,68.7611,0.0621,7.925,68.7611,0,0,4,7-10Y,50,39.19,4122.79,0.000129,False,,False,False,GBP_BENCH,3.173,-3.0383,6.4808,-5.9418,13.5004,-11.3447,78.37589077535229,8.087900811037894,7.9250412140883775,275.04446903552497,0.062113216458555595
ZTFI-0258,IN8739285574,UK Gilt,Government,SOV,GBP,100,0.0404,2,Fixed,2011-01-31,2032-01-26,2024-10-31,7.2361,21,0.0444,97.6158,0.5364,98.0697,6.1543,6.0206,42.2382,0.0588,6.0206,42.2382,0,0,3,7-10Y,50,48.81,5134.81,0.00016,False,,False,False,GBP_BENCH,2.9901,-2.887,6.0832,-5.6709,12.5787,-10.9295,97.6158211471748,6.15433951726036,6.020680412111485,168.9526707161377,0.05877136622929734
ZTFI-0259,IN8570862095,UK Gilt,Government,SOV,GBP,100,0.0372,2,Fixed,2021-10-09,2030-10-07,2024-10-31,5.9329,9,0.0405,98.3875,0.7617,98.5641,5.0196,4.92,28.0383,0.0484,4.92,28.0383,0,0,10,5-7Y,1000,983.88,103504.18,0.003229,False,,False,False,GBP_BENCH,2.4548,-2.3858,4.9786,-4.7027,10.2331,-9.1296,98.3874641115505,5.019605378659667,4.9199758673459115,112.15310156454387,0.04840639490781904
ZTFI-0260,IN8294565118,UK Gilt,Government,SOV,GBP,100,0.0331,2,Fixed,2022-08-31,2025-08-30,2024-10-31,0.8296,3,0.041,99.6129,0.0259,99.7015,0.5,0.49,0.4801,0.0049,0.49,0.4801,0,0,1,0-1Y,5000,4980.65,523964.38,0.016344,False,,False,False,GBP_BENCH,0.2446,-0.2435,0.4905,-0.4857,0.9858,-0.9666,99.61293483586478,0.5,0.48995590396864286,1.92045430266984,0.004880594553447564
ZTFI-0261,IN1096789940,UK Gilt,Government,SOV,GBP,100,0.0228,2,Fixed,2013-12-07,2034-12-02,2024-10-31,10.0862,21,0.0401,85.8628,0.3738,86.392,8.8979,8.723,86.2984,0.0749,8.723,86.2984,0,0,-3,10-15Y,100,85.86,9032.47,0.000282,False,,False,False,GBP_BENCH,3.8375,-3.6523,7.8603,-7.1193,16.4616,-13.4977,85.86283245372451,8.897855639999008,8.722960286259505,345.19340819338885,0.07489780775595926
ZTFI-0262,IN7058650948,UK Gilt,Government,SOV,GBP,100,0.0114,2,Fixed,2021-10-31,2025-10-30,2024-10-31,0.9966,4,0.0406,98.569,0.2738,98.5967,0.5,0.4901,0.4803,0.0048,0.4901,0.4803,0,0,2,0-1Y,100,98.57,10369.56,0.000323,False,,False,False,GBP_BENCH,0.2421,-0.241,0.4855,-0.4807,0.9756,-0.9567,98.56904831912182,0.5,0.49005194550622366,1.9212072743554787,0.004830395389548261
ZTFI-0263,IN8633839288,UK Gilt,Government,SOV,GBP,100,0.0245,2,Fixed,2021-04-09,2026-04-08,2024-10-31,1.4346,5,0.0446,98.0553,0.281,98.4628,0.9939,0.9722,1.4236,0.0095,0.9722,1.4236,0,0,-2,1-2Y,2000,1961.11,206308.77,0.006435,False,,False,False,GBP_BENCH,0.4784,-0.4749,0.9603,-0.9463,1.9345,-1.8787,98.05528966590278,0.9938897819998069,0.9722095099284035,5.6943198618364566,0.009533028511197498
ZTFI-0264,IN2286852897,UK Gilt,Government,SOV,GBP,100,0.0427,2,Fixed,2019-10-08,2049-09-30,2024-10-31,24.9144,30,0.0479,92.5482,0.9019,92.9884,15.035,14.6833,296.0746,0.1359,14.6833,296.0746,0,0,8,20Y+,200,185.1,19472.52,0.000607,False,,False,False,GBP_BENCH,7.1371,-6.4521,14.9592,-12.2191,32.6585,-21.698,92.54820304524574,15.035031065286914,14.683364485850788,1184.2984630541375,0.13589189978238692
ZTFI-0265,IN5939836845,UK Gilt,Government,SOV,GBP,100,0.0437,2,Fixed,2010-06-05,2026-06-01,2024-10-31,1.5825,16,0.04,100.5335,1.0739,101.1844,1.4682,1.4394,2.8022,0.0145,1.4394,2.8022,0,0,-1,1-2Y,50,50.27,5288.4,0.000165,False,,False,False,GBP_BENCH,0.7271,-0.72,1.4612,-1.433,2.9505,-2.8378,100.53351840543982,1.468247070162474,1.439457911923994,11.208747228186574,0.014471376848226683
ZTFI-0266,IN4043350488,German Bund,Government,SOV,EUR,100,0.0189,2,Fixed,2022-02-03,2042-01-29,2024-10-31,17.2457,20,0.0253,91.2019,0.0738,91.3271,14.4779,14.297,233.6598,0.1304,14.297,233.6598,0,0,2,15-20Y,200,182.4,16561.92,0.000517,False,,False,False,EUR_BENCH,6.7859,-6.2532,14.1046,-11.9736,30.3403,-21.8162,91.20192481376243,14.47790053337805,14.297042940184712,934.6392767507364,0.13039178352898592
ZTFI-0267,IN3441969315,German Bund,Government,SOV,EUR,100,0.0248,2,Fixed,2021-05-29,2028-05-27,2024-10-31,3.5702,7,0.0313,97.861,0.3573,98.4237,3.3723,3.3203,12.9138,0.0325,3.3203,12.9138,0,0,4,3-5Y,2000,1957.22,177715.58,0.005543,False,,False,False,EUR_BENCH,1.6404,-1.6088,3.3125,-3.1861,6.7513,-6.2458,97.86098148742673,3.3723170050493736,3.3203534731938893,51.65538349270548,0.03249330497719403
ZTFI-0268,IN0961055661,German Bund,Government,SOV,EUR,100,0.0267,2,Fixed,2018-05-11,2027-05-09,2024-10-31,2.5188,9,0.0309,98.997,0.4231,99.419,2.4346,2.3976,7.0203,0.0237,2.3976,7.0203,0,0,-4,2-3Y,50,49.5,4494.6,0.00014,False,,False,False,EUR_BENCH,1.1955,-1.1781,2.4083,-2.3388,4.8861,-4.6081,98.99696577978315,2.434602193044873,2.3975598927026174,28.081218436906894,0.023735115465286158
ZTFI-0269,IN4805892583,German Bund,Government,SOV,EUR,100,0.0088,2,Fixed,2013-09-25,2036-09-19,2024-10-31,11.885,23,0.0278,81.4079,0.1656,81.5345,10.8862,10.737,124.801,0.0874,10.737,124.801,0,0,-3,10-15Y,500,407.04,36959.23,0.001153,False,,False,False,EUR_BENCH,4.4974,-4.2434,9.2488,-8.2328,19.5135,-15.4496,81.40787122679077,10.886155812269564,10.73691272538669,499.20410930226006,0.08740692085215708
ZTFI-0270,IN3646225179,German Bund,Government,SOV,EUR,100,0.0236,2,Fixed,2018-07-20,2037-07-15,2024-10-31,12.7036,19,0.0256,97.8721,0.2563,98.2838,10.876,10.7385,131.3032,0.1051,10.7385,131.3032,0,0,-1,10-15Y,1000,978.72,88867.78,0.002772,False,,False,False,EUR_BENCH,5.4156,-5.0944,11.1525,-9.8674,23.5902,-18.4498,97.87207124019864,10.875973803537205,10.738520738089658,525.2126065103204,0.10510012666926613
ZTFI-0271,IN7837693898,German Bund,Government,SOV,EUR,100,0.0112,2,Fixed,2023-07-15,2027-07-14,2024-10-31,2.6995,4,0.028,95.9708,0.2588,95.9959,2.4716,2.4375,7.1841,0.0234,2.4375,7.1841,0,0,8,2-3Y,2000,1919.42,174283.34,0.005436,False,,False,False,EUR_BENCH,1.1783,-1.161,2.3738,-2.3048,4.8165,-4.5407,95.97079497407847,2.471621797437121,2.4374968416539655,28.736480716414228,0.023392850964033655
ZTFI-0272,IN6553559042,German Bund,Government,SOV,EUR,100,0.0297,2,Fixed,2012-06-06,2033-06-01,2024-10-31,8.5832,21,0.0306,99.3309,0.1083,99.3642,7.5703,7.4562,63.4904,0.0741,7.4562,63.4904,0,0,2,7-10Y,1000,993.31,90192.55,0.002813,False,,False,False,EUR_BENCH,3.782,-3.6243,7.7216,-7.091,16.0739,-13.5513,99.33086637970696,7.570333219877603,7.456252555774256,253.96159138669265,0.07406360263109611
ZTFI-0273,IN3521103924,German Bund,Government,SOV,EUR,100,0.0053,2,Fixed,2012-09-05,2036-08-30,2024-10-31,11.8303,24,0.0271,78.5838,0.003,78.6115,11.116,10.9674,128.4231,0.0862,10.9674,128.4231,0,0,1,10-15Y,500,392.92,35677.14,0.001113,False,,False,False,EUR_BENCH,4.4354,-4.1832,9.1232,-8.114,19.2556,-15.2188,78.583841931449,11.116002839271388,10.967394641873996,513.6922463676202,0.08618600069368468
ZTFI-0274,IN3884879206,German Bund,Government,SOV,EUR,100,0.0196,2,Fixed,2016-09-13,2039-09-08,2024-10-31,14.8528,23,0.0268,91.3965,0.1392,91.7832,12.5871,12.4207,175.0771,0.1135,12.4207,175.0771,0,0,3,10-15Y,50,45.7,4149.56,0.000129,False,,False,False,EUR_BENCH,5.8761,-5.476,12.1522,-10.552,25.9045,-19.5039,91.39646566282552,12.587130943431267,12.42069364854082,700.3084300953476,0.1135207500557336
ZTFI-0275,IN0701645104,German Bund,Government,SOV,EUR,100,0.0267,2,Fixed,2018-09-25,2040-09-19,2024-10-31,15.885,22,0.0319,93.68,0.6519,93.7465,12.6836,12.4845,183.1387,0.117,12.4845,183.1387,0,0,5,15-20Y,1000,936.8,85061.44,0.002653,False,,False,False,EUR_BENCH,6.0622,-5.6333,12.5533,-10.8377,26.8222,-19.9597,93.6799729296863,12.683601676269314,12.484474311008725,732.5546939797658,0.11695452154966612
ZTFI-0276,IN7981238780,German Bund,Government,SOV,EUR,100,0.006,2,Fixed,2019-12-01,2037-11-26,2024-10-31,13.0705,18,0.0284,75.7926,0.0236,75.8446,12.4315,12.2574,160.8076,0.0929,12.2574,160.8076,0,0,6,10-15Y,2000,1515.85,137639.18,0.004293,False,,False,False,EUR_BENCH,4.7975,-4.4928,9.8996,-8.6808,21.018,-16.1428,75.79258682821096,12.431455765413492,12.257400675816893,643.2303465463485,0.09290201050100234
ZTFI-0277,IN5438404608,German Bund,Government,SOV,EUR,100,0.0287,2,Fixed,2023-02-14,2032-02-12,2024-10-31,7.2827,9,0.0313,98.3769,0.0985,98.9006,6.3852,6.2868,44.9797,0.0618,6.2868,44.9797,0,0,2,7-10Y,2000,1967.54,178652.63,0.005573,False,,False,False,EUR_BENCH,3.1477,-3.0371,6.406,-5.9635,13.2545,-11.4845,98.37691443681541,6.385151055483755,6.2867632112280365,179.9187621028179,0.06184723665154994
